2020-09-06 14:43:46,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 14:38:26,b'RT @danivempire666: Ne pas craquer ne pas craquer...\n#RTX3080 #nvidia\n\n#stream #twitch #SupportSmallStreams #PetitsStreamers #FrenchStream\xe2\x80\xa6'
2020-09-06 14:32:29,b'RT @Clubic: Quelles performances ?\n\nLa #RTX3070 embarquera 8 Go de m\xc3\xa9moire GDDR6 et devrait \xc3\xaatre 60% plus performante que la #RTX2070\nLa #R\xe2\x80\xa6'
2020-09-06 14:32:25,"b""RT @Clubic: Quel prix ?\n\nLa #RTX3070 sera propos\xc3\xa9e, dans sa founder's edition, \xc3\xa0 partir de 519\xe2\x82\xac (soit 50% moins cher que la RTX2080 Ti) \xf0\x9f\x91\x80\nL\xe2\x80\xa6"""
2020-09-06 14:32:21,b'RT @Clubic: Quelle date de sortie ?\n\nLa #RTX3070 est attendue courant Octobre.\nLa #RTX3080 est attendue pour le 17 Septembre.\nLa #RTX3090 e\xe2\x80\xa6'
2020-09-06 14:28:41,b'RT @danivempire666: Ne pas craquer ne pas craquer...\n#RTX3080 #nvidia\n\n#stream #twitch #SupportSmallStreams #PetitsStreamers #FrenchStream\xe2\x80\xa6'
2020-09-06 14:17:13,b'Ne pas craquer ne pas craquer...\n#RTX3080 #nvidia\n\n#stream #twitch #SupportSmallStreams #PetitsStreamers\xe2\x80\xa6 https://t.co/Rk94uti44c'
2020-09-06 13:09:34,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 12:06:23,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 12:03:46,"b'RT @mikhardware: CAP ou pas CAP ? Commentes, Abonnes toi et Partages le post.\nCherches le #hashtag cach\xc3\xa9 dans la derni\xc3\xa8re vid\xc3\xa9o, commentes\xe2\x80\xa6'"
2020-09-06 11:48:10,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 11:31:32,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 11:02:06,"b""J'ose m\xc3\xaame pas imaginer le niveau de supersampling possible en #VR avec une #RTX3080 \xc3\xa7a risque de claquer la r\xc3\xa9tine et pas qu'un peu."""
2020-09-06 10:58:56,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 10:53:17,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 10:51:41,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 10:17:55,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 10:04:13,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 09:56:26,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 09:54:08,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 09:48:37,b'Tr\xc3\xa8s bonne vid\xc3\xa9o sur la compatibilit\xc3\xa9 RTX3080 et le PCIe Gen 3. A regarder ! \n@BluntNate\n@NVIDIAGeForceFR\xe2\x80\xa6 https://t.co/CaQgbhscjG'
2020-09-06 09:25:25,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 09:24:08,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
